"IdHojaTrabajoTarea","Repeticion","Observaciones","Finalizo","Fecha","Kilometros","TareaNombre","IdHojaTrabajo","FechaHojaTrabajoOriginal","IdVehiculo","Patente"
"1281101","0","","true","2024-09-04T00:00:00-03:00","275309","CALIBRADO DE NEUMATICOS","85937","2024-09-04T08:55:53-03:00","6607","AF336PM"
"1281102","0","","true","2024-09-04T00:00:00-03:00","275309","CONTROL GENERAL DE LUCES","85937","2024-09-04T08:55:53-03:00","6607","AF336PM"
"1281103","0","","true","2024-09-04T00:00:00-03:00","275309","CONTROLAR ESTADO DE PATENTE","85937","2024-09-04T08:55:53-03:00","6607","AF336PM"
"1281104","0","controlar ruido tren delantero volvo","true","2024-09-04T00:00:00-03:00","275309","MANO DE OBRA DE TALLER","85937","2024-09-04T08:55:53-03:00","6607","AF336PM"
"1281105","0","volvo","true","2024-09-04T00:00:00-03:00","275309","CAMBIO DE ESCOBILLAS LIMPIAPARABRISAS","85937","2024-09-04T08:55:53-03:00","6607","AF336PM"
"1281106","0","piso  PEREZ","true","2024-09-04T00:00:00-03:00","275309","LAVADO","85937","2024-09-04T08:55:53-03:00","6607","AF336PM"
"1281107","0","PEREZ","true","2024-09-04T00:00:00-03:00","275309","ENGRASE","85937","2024-09-04T08:55:53-03:00","6607","AF336PM"
"1281108","0","delanteras ESTAN BIEN BARRIONUEVO","true","2024-09-04T00:00:00-03:00","275309","CAMBIO DE CUBIERTAS","85937","2024-09-04T08:55:53-03:00","6607","AF336PM"
"1281109","0","","true","2024-09-04T00:00:00-03:00","0","CALIBRADO DE NEUMATICOS","85950","2024-09-04T15:11:29-03:00","5968","AD377IW"
"1281110","0","","true","2024-09-04T00:00:00-03:00","0","CONTROL GENERAL DE LUCES","85950","2024-09-04T15:11:29-03:00","5968","AD377IW"
"1281111","0","","true","2024-09-04T00:00:00-03:00","0","CONTROLAR ESTADO DE PATENTE","85950","2024-09-04T15:11:29-03:00","5968","AD377IW"
"1281112","0","EJE NEUM DER  BARRIOUEVO FACUNDO","true","2024-09-04T00:00:00-03:00","0","CAMBIO DE CUBIERTAS","85950","2024-09-04T15:11:29-03:00","5968","AD377IW"
"1281113","0","","true","2024-09-04T00:00:00-03:00","0","CALIBRADO DE NEUMATICOS","85945","2024-09-04T12:32:41-03:00","5977","AD501JB"
"1281114","0","","true","2024-09-04T00:00:00-03:00","0","CONTROL GENERAL DE LUCES","85945","2024-09-04T12:32:41-03:00","5977","AD501JB"
"1281115","0","","true","2024-09-04T00:00:00-03:00","0","CONTROLAR ESTADO DE PATENTE","85945","2024-09-04T12:32:41-03:00","5977","AD501JB"
"1281116","0","barrionuevo facundo","true","2024-09-04T00:00:00-03:00","0","CAMBIO DE CUBIERTAS","85945","2024-09-04T12:32:41-03:00","5977","AD501JB"
"1281117","0","","true","2024-09-04T00:00:00-03:00","450865","CALIBRADO DE NEUMATICOS","85942","2024-09-04T11:53:07-03:00","6556","AE821BL"
"1281118","0","","true","2024-09-04T00:00:00-03:00","450865","CONTROL GENERAL DE LUCES","85942","2024-09-04T11:53:07-03:00","6556","AE821BL"
"1281119","0","","true","2024-09-04T00:00:00-03:00","450865","CONTROLAR ESTADO DE PATENTE","85942","2024-09-04T11:53:07-03:00","6556","AE821BL"
"1280938","0","","true","2024-09-04T00:00:00-03:00","0","CALIBRADO DE NEUMATICOS","85948","2024-09-04T14:52:52-03:00","6558","AE639WS"
"1280939","0","","true","2024-09-04T00:00:00-03:00","0","CONTROL GENERAL DE LUCES","85948","2024-09-04T14:52:52-03:00","6558","AE639WS"
"1280940","0","","true","2024-09-04T00:00:00-03:00","0","CONTROLAR ESTADO DE PATENTE","85948","2024-09-04T14:52:52-03:00","6558","AE639WS"
"1280941","0","PERDIDA DE AIRE 2° EJE DONA","true","2024-09-04T00:00:00-03:00","0","CONTROL DE SISTEMA DE AIRE","85948","2024-09-04T14:52:52-03:00","6558","AE639WS"
"1280947","0","REPARACION DE UNIDAD CHOCADA POR GRUPA SE CAMBIO RADIADOR, MANGUERAS DE AGUA ENFRIADOR DE AIRE, CAMBIO LIQUIRO REFRIGERANTE ","true","2024-09-04T00:00:00-03:00","698000","REPARACION FUERA DE TALLER","85953","2024-09-04T16:53:21-03:00","5834","AB639NY"
"1281908","0","","true","2024-09-04T00:00:00-03:00","798606","CALIBRADO DE NEUMATICOS","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281909","0","","true","2024-09-04T00:00:00-03:00","798606","CONTROL GENERAL DE LUCES","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281910","0","","true","2024-09-04T00:00:00-03:00","798606","CONTROLAR ESTADO DE PATENTE","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281911","0","controlar falla en la computadora  VOLVO","true","2024-09-04T00:00:00-03:00","798606","REPARACION DE SISTEMA ELECTRICO","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281912","0","controlar que no frena VOLVO","true","2024-09-04T00:00:00-03:00","798606","CONTROL DE SISTEMA DE AIRE","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281913","0","SE LE CAMBIO ","true","2024-09-04T00:00:00-03:00","798606","AGREGAR LIQUIDO REFRIGERANTE","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281914","0","VOLVO","true","2024-09-04T00:00:00-03:00","798606","CAMBIO DE ACEITE DE MOTOR","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281915","0","VOLVO","true","2024-09-04T00:00:00-03:00","798606","CAMBIO DE FILTRO DE AIRE","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281916","0","VOLVO","true","2024-09-04T00:00:00-03:00","798606","CAMBIO DE ACEITE DE CAJA","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281917","0","VOLVO","true","2024-09-04T00:00:00-03:00","798606","CAMBIO DE ACEITE DE DIFERENCIAL","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281918","0","VOLVO","true","2024-09-04T00:00:00-03:00","798606","CAMBIO DE FILTRO DE COMBUSTIBLE","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281919","0","VOLVO","true","2024-09-04T00:00:00-03:00","798606","CAMBIO DE FILTRO TRAMPA DE AGUA","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281920","0","VOLVO","true","2024-09-04T00:00:00-03:00","798606","CAMBIO DE FILTRO ACEITE MOTOR","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281921","0","VOLVO","true","2024-09-04T00:00:00-03:00","798606","LIMPIEZA DE FILTRO DE AIRE","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281922","0","","true","2024-09-04T00:00:00-03:00","798606","LAVADO VOLVO","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281923","0","VOLVO","true","2024-09-04T00:00:00-03:00","798606","SERVICIO VOLVO","85938","2024-09-04T09:08:32-03:00","5927","AC516GV"
"1281052","0","","true","2024-09-04T00:00:00-03:00","0","REPARACION FUERA DE TALLER","85974","2024-09-04T12:56:32-03:00","5883","AC038LR"
"1280760","0","controlar ruido en tren delantero cuando frena ","true","2024-09-04T08:52:04-03:00","784300","MANO DE OBRA DE TALLER","85790","2024-08-21T14:02:07-03:00","5929","AC565JD"
"1281032","0","reparar paquete de elasticos del enganche","true","2024-09-05T00:00:00-03:00","815000","REPARACION FUERA DE TALLER","85970","2024-09-05T12:24:50-03:00","5815","AB549NF"
"1281149","0","","true","2024-09-05T00:00:00-03:00","786507","CALIBRADO DE NEUMATICOS","85956","2024-09-05T08:59:32-03:00","5947","AC809PS"
"1281150","0","VEGA","true","2024-09-05T00:00:00-03:00","786507","CONTROL GENERAL DE LUCES","85956","2024-09-05T08:59:32-03:00","5947","AC809PS"
"1281151","0","","true","2024-09-05T00:00:00-03:00","786507","CONTROLAR ESTADO DE PATENTE","85956","2024-09-05T08:59:32-03:00","5947","AC809PS"
"1281500","0","","true","2024-09-05T00:00:00-03:00","0","CALIBRADO DE NEUMATICOS","85960","2024-09-05T09:36:54-03:00","5980","AD597OO"
"1281501","0","","true","2024-09-05T00:00:00-03:00","0","CONTROL GENERAL DE LUCES","85960","2024-09-05T09:36:54-03:00","5980","AD597OO"
"1281502","0","","true","2024-09-05T00:00:00-03:00","0","CONTROLAR ESTADO DE PATENTE","85960","2024-09-05T09:36:54-03:00","5980","AD597OO"
"1281503","0","DERECHO 2°  CARDOZO","true","2024-09-05T00:00:00-03:00","0","REPARACION DE PARANTE","85960","2024-09-05T09:36:54-03:00","5980","AD597OO"
"1281504","0","BISAGRA DE COMPUERTA TRASERA CARDOZO","true","2024-09-05T00:00:00-03:00","0","SOLDADURA","85960","2024-09-05T09:36:54-03:00","5980","AD597OO"
"1281505","0","VEGA","true","2024-09-05T00:00:00-03:00","0","REGULADO DE FRENOS","85960","2024-09-05T09:36:54-03:00","5980","AD597OO"
"1281506","0","BULONES DEL PLATO VEGA","true","2024-09-05T00:00:00-03:00","0","CONTROLAR EJE NEUMATICO Y ARO GIRATORIO","85960","2024-09-05T09:36:54-03:00","5980","AD597OO"
"1281451","0","","true","2024-09-05T00:00:00-03:00","771130","CALIBRADO DE NEUMATICOS","85959","2024-09-05T09:33:56-03:00","5941","AC809PZ"
"1281452","0","","true","2024-09-05T00:00:00-03:00","771130","CONTROL GENERAL DE LUCES","85959","2024-09-05T09:33:56-03:00","5941","AC809PZ"
"1281453","0","","true","2024-09-05T00:00:00-03:00","771130","CONTROLAR ESTADO DE PATENTE","85959","2024-09-05T09:33:56-03:00","5941","AC809PZ"
"1281454","0","PEREZ","true","2024-09-05T00:00:00-03:00","771130","LAVADO","85959","2024-09-05T09:33:56-03:00","5941","AC809PZ"
"1281455","0","PEREZ","true","2024-09-05T00:00:00-03:00","771130","ENGRASE","85959","2024-09-05T09:33:56-03:00","5941","AC809PZ"
"1281456","0","DEL Y EJE NEUM  FACUNDO BARRIONUEVO","true","2024-09-05T00:00:00-03:00","771130","CAMBIO DE CUBIERTAS","85959","2024-09-05T09:33:56-03:00","5941","AC809PZ"
"1281457","0","","true","2024-09-05T00:00:00-03:00","762848","CALIBRADO DE NEUMATICOS","85971","2024-09-05T12:26:25-03:00","5904","AC243HJ"
"1281458","0","","true","2024-09-05T00:00:00-03:00","762848","CONTROL GENERAL DE LUCES","85971","2024-09-05T12:26:25-03:00","5904","AC243HJ"
"1281459","0","","true","2024-09-05T00:00:00-03:00","762848","CONTROLAR ESTADO DE PATENTE","85971","2024-09-05T12:26:25-03:00","5904","AC243HJ"
"1281461","0","BARRIONEUVO","true","2024-09-05T00:00:00-03:00","762848","CAMBIO DE CUBIERTAS","85971","2024-09-05T12:26:25-03:00","5904","AC243HJ"
"1281304","0","","true","2024-09-05T00:00:00-03:00","0","REPARACION FUERA DE TALLER","85980","2024-08-26T16:57:57-03:00","6000","AE123PG"
"1281305","0","","true","2024-09-05T00:00:00-03:00","749490","CAMBIO DE CUBIERTAS","85981","2024-09-05T17:26:47-03:00","5929","AC565JD"
"1281306","0","","true","2024-09-05T00:00:00-03:00","749490","CAMBIO DE CUBIERTAS","85982","2024-09-05T17:27:47-03:00","5929","AC565JD"
"1281376","0","reparacion en gomeira","true","2024-09-05T00:00:00-03:00","0","REPARACION FUERA DE TALLER","85995","2024-09-05T11:12:53-03:00","6594","AF160WT"
"1281210","0","DEL BARRIONUEVO FACUNDO","true","2024-09-05T00:00:00-03:00","744789","CAMBIO DE CUBIERTAS","85961","2024-09-05T09:53:52-03:00","5944","AC844GN"
"1281211","0","","true","2024-09-05T00:00:00-03:00","0","CALIBRADO DE NEUMATICOS","85969","2024-09-05T12:19:21-03:00","6643","AF782TX"
"1281212","0","","true","2024-09-05T00:00:00-03:00","0","CONTROL GENERAL DE LUCES","85969","2024-09-05T12:19:21-03:00","6643","AF782TX"
"1281213","0","","true","2024-09-05T00:00:00-03:00","0","CONTROLAR ESTADO DE PATENTE","85969","2024-09-05T12:19:21-03:00","6643","AF782TX"
"1281214","0","BARRIONUEVO FACUNDO","true","2024-09-05T00:00:00-03:00","0","CAMBIO DE CUBIERTAS","85969","2024-09-05T12:19:21-03:00","6643","AF782TX"
"1281219","0","","true","2024-09-05T00:00:00-03:00","0","CALIBRADO DE NEUMATICOS","85968","2024-09-05T11:54:44-03:00","5897","AC183CD"
"1281220","0","","true","2024-09-05T00:00:00-03:00","0","CONTROL GENERAL DE LUCES","85968","2024-09-05T11:54:44-03:00","5897","AC183CD"
"1281221","0","","true","2024-09-05T00:00:00-03:00","0","CONTROLAR ESTADO DE PATENTE","85968","2024-09-05T11:54:44-03:00","5897","AC183CD"
"1281222","0","FUELLE DEL EJE NEUM  VEGA","true","2024-09-05T00:00:00-03:00","0","CONTROL DE SISTEMA DE AIRE","85968","2024-09-05T11:54:44-03:00","5897","AC183CD"
"1281223","0","FACUNDO BARRIONUEVO","true","2024-09-05T00:00:00-03:00","0","CAMBIO DE CUBIERTAS","85968","2024-09-05T11:54:44-03:00","5897","AC183CD"
"1281224","0","","true","2024-09-05T00:00:00-03:00","815000","CALIBRADO DE NEUMATICOS","85979","2024-09-05T16:34:14-03:00","5815","AB549NF"
"1281225","0","","true","2024-09-05T00:00:00-03:00","815000","CONTROL GENERAL DE LUCES","85979","2024-09-05T16:34:14-03:00","5815","AB549NF"
"1281226","0","","true","2024-09-05T00:00:00-03:00","815000","CONTROLAR ESTADO DE PATENTE","85979","2024-09-05T16:34:14-03:00","5815","AB549NF"
"1281227","0","REPARAR PAQUETE DE ELASTICO DEL ENGANCHE  FRANCISCO","true","2024-09-05T00:00:00-03:00","815000","MANO DE OBRA DE TALLER","85979","2024-09-05T16:34:14-03:00","5815","AB549NF"
"1281178","0","","true","2024-09-05T00:00:00-03:00","0","CALIBRADO DE NEUMATICOS","85966","2024-09-05T10:45:01-03:00","6610","AF405PU"
"1281179","0","FERRARI","true","2024-09-05T00:00:00-03:00","0","CONTROL GENERAL DE LUCES","85966","2024-09-05T10:45:01-03:00","6610","AF405PU"
"1281180","0","","true","2024-09-05T00:00:00-03:00","0","CONTROLAR ESTADO DE PATENTE","85966","2024-09-05T10:45:01-03:00","6610","AF405PU"
"1281181","0","ENDEREZAR COMPUERTA TRASERA  DONA","true","2024-09-05T00:00:00-03:00","0","REPARACION DE COMPUERTA DE SEMI","85966","2024-09-05T10:45:01-03:00","6610","AF405PU"
"1281182","0","REPARAR Y FIJAR GUARDABARROS TRASEROS  DONA","true","2024-09-05T00:00:00-03:00","0","MANO DE OBRA DE TALLER","85966","2024-09-05T10:45:01-03:00","6610","AF405PU"
"1281183","0","VISINTIN","true","2024-09-05T00:00:00-03:00","0","REVISAR JGO Y ACEITE EN LAS MAZAS","85966","2024-09-05T10:45:01-03:00","6610","AF405PU"
"1281184","0","CULONES DEL PLATO  VISINTIN","true","2024-09-05T00:00:00-03:00","0","CONTROLAR EJE NEUMATICO Y ARO GIRATORIO","85966","2024-09-05T10:45:01-03:00","6610","AF405PU"
"1281190","0","","true","2024-09-05T00:00:00-03:00","0","CALIBRADO DE NEUMATICOS","85957","2024-09-05T09:11:36-03:00","6614","AF411RO"
"1281191","0","","true","2024-09-05T00:00:00-03:00","0","CONTROL GENERAL DE LUCES","85957","2024-09-05T09:11:36-03:00","6614","AF411RO"
"1281193","0","","true","2024-09-05T00:00:00-03:00","0","CONTROLAR CINTAS DE FRENO","85957","2024-09-05T09:11:36-03:00","6614","AF411RO"
"1281194","0","","true","2024-09-05T00:00:00-03:00","0","CONTROLAR BALANCIN PERNO Y BUJE","85957","2024-09-05T09:11:36-03:00","6614","AF411RO"
"1281195","0","","true","2024-09-05T00:00:00-03:00","0","CONTROLAR PERNOS Y BUJES TENSORES","85957","2024-09-05T09:11:36-03:00","6614","AF411RO"
"1281196","0","","true","2024-09-05T00:00:00-03:00","0","REVISION POR TECNICA","85957","2024-09-05T09:11:36-03:00","6614","AF411RO"
"1281197","0","BARRIONUEVO FACUNDO","true","2024-09-05T00:00:00-03:00","0","CAMBIO DE CUBIERTAS","85957","2024-09-05T09:11:36-03:00","6614","AF411RO"
"1281198","0","","true","2024-09-05T00:00:00-03:00","0","CALIBRADO DE NEUMATICOS","85955","2024-09-05T08:45:02-03:00","5882","AC038LT"
"1281199","0","FERRARI","true","2024-09-05T00:00:00-03:00","0","CONTROL GENERAL DE LUCES","85955","2024-09-05T08:45:02-03:00","5882","AC038LT"
"1281200","0","","true","2024-09-05T00:00:00-03:00","0","CONTROLAR ESTADO DE PATENTE","85955","2024-09-05T08:45:02-03:00","5882","AC038LT"
"1281201","0","manija de compuetas  FRANCISCO 09:00 HS","true","2024-09-05T00:00:00-03:00","0","REPARACION DE COMPUERTA DE SEMI","85955","2024-09-05T08:45:02-03:00","5882","AC038LT"
"1281202","0","","true","2024-09-05T00:00:00-03:00","0","CALIBRADO DE NEUMATICOS","85962","2024-09-05T09:55:51-03:00","6625","AF411RJ"
"1281203","0","","true","2024-09-05T00:00:00-03:00","0","CONTROL GENERAL DE LUCES","85962","2024-09-05T09:55:51-03:00","6625","AF411RJ"
"1281204","0","","true","2024-09-05T00:00:00-03:00","0","CONTROLAR ESTADO DE PATENTE","85962","2024-09-05T09:55:51-03:00","6625","AF411RJ"
"1281205","0","BARRIONUEVO FACUNDO","true","2024-09-05T00:00:00-03:00","0","CAMBIO DE CUBIERTAS","85962","2024-09-05T09:55:51-03:00","6625","AF411RJ"
"1281206","0","","true","2024-09-05T00:00:00-03:00","744789","CALIBRADO DE NEUMATICOS","85961","2024-09-05T09:53:52-03:00","5944","AC844GN"
"1281207","0","","true","2024-09-05T00:00:00-03:00","744789","CONTROL GENERAL DE LUCES","85961","2024-09-05T09:53:52-03:00","5944","AC844GN"
"1281208","0","","true","2024-09-05T00:00:00-03:00","744789","CONTROLAR ESTADO DE PATENTE","85961","2024-09-05T09:53:52-03:00","5944","AC844GN"
"1281712","0","","true","2024-09-05T00:00:00-03:00","0","CALIBRADO DE NEUMATICOS","85973","2024-09-05T12:55:42-03:00","5883","AC038LR"
"1281713","0","","true","2024-09-05T00:00:00-03:00","0","CONTROL GENERAL DE LUCES","85973","2024-09-05T12:55:42-03:00","5883","AC038LR"
"1281714","0","","true","2024-09-05T00:00:00-03:00","0","CONTROLAR ESTADO DE PATENTE","85973","2024-09-05T12:55:42-03:00","5883","AC038LR"
"1281715","0","BARRIONUEVO","true","2024-09-05T00:00:00-03:00","0","CAMBIO DE CUBIERTAS","85973","2024-09-05T12:55:42-03:00","5883","AC038LR"
"1281575","0","","true","2024-09-05T00:00:00-03:00","0","CALIBRADO DE NEUMATICOS","85964","2024-09-05T10:31:42-03:00","6000","AE123PG"
"1281576","0","","true","2024-09-05T00:00:00-03:00","0","CONTROL GENERAL DE LUCES","85964","2024-09-05T10:31:42-03:00","6000","AE123PG"
"1281577","0","","true","2024-09-05T00:00:00-03:00","0","CONTROLAR ESTADO DE PATENTE","85964","2024-09-05T10:31:42-03:00","6000","AE123PG"
"1281578","0","SOLDAR CAJON DE HERRAMIENTAS  FRANCISCO","true","2024-09-05T00:00:00-03:00","0","SOLDADURA","85964","2024-09-05T10:31:42-03:00","6000","AE123PG"
"1281579","0","AUXILIO-BARRIONUEVO
","true","2024-09-05T00:00:00-03:00","0","CAMBIO DE CUBIERTAS","85964","2024-09-05T10:31:42-03:00","6000","AE123PG"
"1281690","0","","true","2024-09-05T00:00:00-03:00","0","CALIBRADO DE NEUMATICOS","85978","2024-09-05T16:18:57-03:00","6596","AF160WP"
"1281691","0","","true","2024-09-05T00:00:00-03:00","0","CONTROL GENERAL DE LUCES","85978","2024-09-05T16:18:57-03:00","6596","AF160WP"
"1281692","0","","true","2024-09-05T00:00:00-03:00","0","CONTROLAR ESTADO DE PATENTE","85978","2024-09-05T16:18:57-03:00","6596","AF160WP"
"1281693","0","BARRIONUEVO - FACUNDO","true","2024-09-05T00:00:00-03:00","0","CAMBIO DE CUBIERTAS","85978","2024-09-05T16:18:57-03:00","6596","AF160WP"
"1281694","0","","true","2024-09-05T00:00:00-03:00","784870","CALIBRADO DE NEUMATICOS","85983","2024-09-05T17:28:23-03:00","5929","AC565JD"
"1281695","0","","true","2024-09-05T00:00:00-03:00","784870","CONTROL GENERAL DE LUCES","85983","2024-09-05T17:28:23-03:00","5929","AC565JD"
"1281696","0","","true","2024-09-05T00:00:00-03:00","784870","CONTROLAR ESTADO DE PATENTE","85983","2024-09-05T17:28:23-03:00","5929","AC565JD"
"1281697","0","EJE NEUMATICO CON UN BULON- FRANCISCO - FACUNDO
","true","2024-09-05T00:00:00-03:00","784870","CAMBIO DE CUBIERTAS","85983","2024-09-05T17:28:23-03:00","5929","AC565JD"
"1281662","0","","true","2024-09-05T00:00:00-03:00","314494","CALIBRADO DE NEUMATICOS","85972","2024-09-05T12:38:25-03:00","6621","AF507FR"
"1281663","0","","true","2024-09-05T00:00:00-03:00","314494","CONTROL GENERAL DE LUCES","85972","2024-09-05T12:38:25-03:00","6621","AF507FR"
"1281664","0","","true","2024-09-05T00:00:00-03:00","314494","CONTROLAR ESTADO DE PATENTE","85972","2024-09-05T12:38:25-03:00","6621","AF507FR"
"1281665","0","PEREZ","true","2024-09-05T00:00:00-03:00","314494","LAVADO","85972","2024-09-05T12:38:25-03:00","6621","AF507FR"
"1281666","0","PEREZ","true","2024-09-05T00:00:00-03:00","314494","ENGRASE","85972","2024-09-05T12:38:25-03:00","6621","AF507FR"
"1281667","0","","true","2024-09-05T00:00:00-03:00","262200","CALIBRADO DE NEUMATICOS","85967","2024-09-05T10:47:03-03:00","6613","AF348ET"
"1281668","0","","true","2024-09-05T00:00:00-03:00","262200","CONTROL GENERAL DE LUCES","85967","2024-09-05T10:47:03-03:00","6613","AF348ET"
"1281669","0","","true","2024-09-05T00:00:00-03:00","262200","CONTROLAR ESTADO DE PATENTE","85967","2024-09-05T10:47:03-03:00","6613","AF348ET"
"1281670","0","PEREZ","true","2024-09-05T00:00:00-03:00","262200","LAVADO","85967","2024-09-05T10:47:03-03:00","6613","AF348ET"
"1281671","0","PEREZ","true","2024-09-05T00:00:00-03:00","262200","ENGRASE","85967","2024-09-05T10:47:03-03:00","6613","AF348ET"
"1281672","0","","true","2024-09-05T00:00:00-03:00","336740","CALIBRADO DE NEUMATICOS","85963","2024-09-05T10:29:39-03:00","6591","AF160VN"
"1281673","0","","true","2024-09-05T00:00:00-03:00","336740","CONTROL GENERAL DE LUCES","85963","2024-09-05T10:29:39-03:00","6591","AF160VN"
"1281674","0","","true","2024-09-05T00:00:00-03:00","336740","CONTROLAR ESTADO DE PATENTE","85963","2024-09-05T10:29:39-03:00","6591","AF160VN"
"1281675","0","PEREZ","true","2024-09-05T00:00:00-03:00","336740","LAVADO","85963","2024-09-05T10:29:39-03:00","6591","AF160VN"
"1281676","0","PEREZ","true","2024-09-05T00:00:00-03:00","336740","ENGRASE","85963","2024-09-05T10:29:39-03:00","6591","AF160VN"
"1281677","0","","true","2024-09-05T00:00:00-03:00","890223","CALIBRADO DE NEUMATICOS","85954","2024-09-05T08:07:13-03:00","5907","AC306EY"
"1281678","0","","true","2024-09-05T00:00:00-03:00","890223","CONTROL GENERAL DE LUCES","85954","2024-09-05T08:07:13-03:00","5907","AC306EY"
"1281679","0","","true","2024-09-05T00:00:00-03:00","890223","CONTROLAR ESTADO DE PATENTE","85954","2024-09-05T08:07:13-03:00","5907","AC306EY"
"1281680","0","","true","2024-09-05T00:00:00-03:00","890223","LAVADO","85954","2024-09-05T08:07:13-03:00","5907","AC306EY"
"1281681","0","","true","2024-09-05T00:00:00-03:00","890223","ENGRASE","85954","2024-09-05T08:07:13-03:00","5907","AC306EY"
"1282200","0","","true","2024-09-05T00:00:00-03:00","333500","CALIBRADO DE NEUMATICOS","85975","2024-09-05T13:12:13-03:00","6600","AF234GB"
"1282201","0","","true","2024-09-05T00:00:00-03:00","333500","CONTROL GENERAL DE LUCES","85975","2024-09-05T13:12:13-03:00","6600","AF234GB"
"1282202","0","","true","2024-09-05T00:00:00-03:00","333500","CONTROLAR ESTADO DE PATENTE","85975","2024-09-05T13:12:13-03:00","6600","AF234GB"
"1282203","0","VOLVO","true","2024-09-05T00:00:00-03:00","333500","CAMBIO DE ESCOBILLAS LIMPIAPARABRISAS","85975","2024-09-05T13:12:13-03:00","6600","AF234GB"
"1282204","0","VOLVO","true","2024-09-05T00:00:00-03:00","333500","CAMBIO DE ACEITE DE MOTOR","85975","2024-09-05T13:12:13-03:00","6600","AF234GB"
"1282205","0","VOLVO","true","2024-09-05T00:00:00-03:00","333500","CAMBIO DE FILTRO DE COMBUSTIBLE","85975","2024-09-05T13:12:13-03:00","6600","AF234GB"
"1282206","0","VOLVO","true","2024-09-05T00:00:00-03:00","333500","CAMBIO DE FILTRO ACEITE MOTOR","85975","2024-09-05T13:12:13-03:00","6600","AF234GB"
"1282207","0","VOLVO","true","2024-09-05T00:00:00-03:00","333500","LIMPIEZA DE FILTRO DE AIRE","85975","2024-09-05T13:12:13-03:00","6600","AF234GB"
"1282208","0","PEREZ","true","2024-09-05T00:00:00-03:00","333500","LAVADO","85975","2024-09-05T13:12:13-03:00","6600","AF234GB"
"1282209","0","PEREZ","true","2024-09-05T00:00:00-03:00","333500","ENGRASE","85975","2024-09-05T13:12:13-03:00","6600","AF234GB"
"1282210","0","VOLVO","true","2024-09-05T00:00:00-03:00","333500","SERVICIO VOLVO","85975","2024-09-05T13:12:13-03:00","6600","AF234GB"
"1282557","0","","true","2024-09-05T00:00:00-03:00","0","REPARACION FUERA DE TALLER","86079","2024-09-05T15:21:15-03:00","6578","AE980RA"
"1282693","0","","true","2024-09-05T00:00:00-03:00","813486","CALIBRADO DE NEUMATICOS","85977","2024-09-05T14:50:54-03:00","5939","AC807CD"
"1282694","0","","true","2024-09-05T00:00:00-03:00","813486","CONTROL GENERAL DE LUCES","85977","2024-09-05T14:50:54-03:00","5939","AC807CD"
"1282695","0","","true","2024-09-05T00:00:00-03:00","813486","CONTROLAR ESTADO DE PATENTE","85977","2024-09-05T14:50:54-03:00","5939","AC807CD"
"1282696","2","*controlar falla (consumo elevado de aire)
*controlar que no marca bien el consumo
VOLVO","true","2024-09-05T00:00:00-03:00","811425","REPARACION DE SISTEMA ELECTRICO","85977","2024-09-05T14:50:54-03:00","5939","AC807CD"
"1282697","2","perdida de aire en apm
VOLVO","true","2024-09-05T00:00:00-03:00","811425","CONTROL DE SISTEMA DE AIRE","85977","2024-09-05T14:50:54-03:00","5939","AC807CD"
"1283877","0","","true","2024-09-05T00:00:00-03:00","0","REPARACION FUERA DE TALLER","86182","2024-09-05T12:15:36-03:00","6558","AE639WS"
"1282612","0","REPUESTOS PARA REPARAR CLIMATIZADOR CUERPO Y TAPA","true","2024-09-06T00:00:00-03:00","485000","GASTOS EN INSUMOS","86081","2024-09-06T16:36:34-03:00","6527","AE433CU"
"1282050","0","","true","2024-09-06T00:00:00-03:00","212993","CALIBRADO DE NEUMATICOS","85989","2024-09-06T08:55:31-03:00","6630","AF601ME"
"1282051","0","","true","2024-09-06T00:00:00-03:00","212993","CONTROL GENERAL DE LUCES","85989","2024-09-06T08:55:31-03:00","6630","AF601ME"
"1282052","0","","true","2024-09-06T00:00:00-03:00","212993","CONTROLAR ESTADO DE PATENTE","85989","2024-09-06T08:55:31-03:00","6630","AF601ME"
"1282053","0","","true","2024-09-06T00:00:00-03:00","212993","CAMBIO DE ACEITE DE MOTOR","85989","2024-09-06T08:55:31-03:00","6630","AF601ME"
"1282054","0","","true","2024-09-06T00:00:00-03:00","212993","CAMBIO DE FILTRO DE AIRE","85989","2024-09-06T08:55:31-03:00","6630","AF601ME"
